"","pmid","DOI","is_research.x","is_review.x","is_open_data","open_data_statements","is_open_code","open_code_statements","is_coi_pred","coi_text","is_fund_pred","fund_text","is_register_pred","register_text","is_success.y","Publication.Year","Journal.Book","Authors","COVID","COVID.Year"
"2280",32856692,"10.1093/cid/ciaa1269",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Baker MA, Fiumara K, Rhee C, Williams SA, Tucker R, Wickner P, Resnick A, Klompas M.","TRUE","2021 TRUE"
"2282",32856707,"10.1093/cid/ciaa1280",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Young BE, Ong SWX, Ng LFP, Anderson DE, Chia WN, Chia PY, Ang LW, Mak TM, Kalimuddin S, Chai LYA, Pada S, Tan SY, Sun L, Parthasarathy P, Fong SW, Chan YH, Tan CW, Lee B, Rötzschke O, Ding Y, Tambyah P, Low JGH, Cui L, Barkham T, Lin RTP, Leo YS, Renia L, Wang LF, Lye DC; Singapore 2019 Novel Coronavirus Outbreak Research Team.","TRUE","2021 TRUE"
"2283",32857829,"10.1093/cid/ciaa1288",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Bello-Chavolla OY, Antonio-Villa NE, Vargas-Vázquez A, Fermín-Martínez CA, Márquez-Salinas A, Bahena-López JP.","TRUE","2021 TRUE"
"2284",32857830,"10.1093/cid/ciaa1286",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Dora AV, Winnett A, Fulcher JA, Sohn L, Calub F, Lee-Chang I, Ghadishah E, Schwartzman WA, Beenhouwer DO, Vallone J, Graber CJ, Goetz MB, Bhattacharya D.","TRUE","2021 TRUE"
"2285",32857833,"10.1093/cid/ciaa1283",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Ma J, Qi X, Chen H, Li X, Zhang Z, Wang H, Sun L, Zhang L, Guo J, Morawska L, Grinshpun SA, Biswas P, Flagan RC, Yao M.","TRUE","2021 TRUE"
"2286",32857836,"10.1093/cid/ciaa1290",FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Levine MM, Abdullah S, Arabi YM, Darko DM, Durbin AP, Estrada V, Jamrozik E, Kremsner PG, Lagos R, Pitisuttithum P, Plotkin SA, Sauerwein R, Shi SL, Sommerfelt H, Subbarao K, Treanor JJ, Vrati S, King D, Balasingam S, Weller C, Aguilar AO, Cassetti MC, Krause PR, Restrepo AMH.","TRUE","2021 TRUE"
"2287",32857838,"10.1093/cid/ciaa1289",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Liu Q, Lu P, Shen Y, Li C, Wang J, Zhu L, Lu W, Martinez L.","TRUE","2021 TRUE"
"2288",32860509,"10.1093/infdis/jiaa553",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Piñana JL, Xhaard A, Tridello G, Passweg J, Kozijn A, Polverelli N, Heras I, Perez A, Sanz J, Berghuis D, Vázquez L, Suárez-Lledó M, Itäla-Remes M, Ozcelik T, Iturrate Basarán I, Karakukcu M, Al Zahrani M, Choi G, Cuesta Casas MA, Batlle Massana M, Viviana A, Blijlevens N, Ganser A, Kuskonmaz B, Labussière-Wallet H, Shaw PJ, Yegin ZA, González-Vicent M, Rocha V, Ferster A, Knelange N, Navarro D, Mikulska M, de la Camara R, Styczynski J.","TRUE","2021 TRUE"
"2289",32860682,"10.1093/cid/ciaa1298",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","White PL, Dhillon R, Cordey A, Hughes H, Faggian F, Soni S, Pandey M, Whitaker H, May A, Morgan M, Wise MP, Healy B, Blyth I, Price JS, Vale L, Posso R, Kronda J, Blackwood A, Rafferty H, Moffitt A, Tsitsopoulou A, Gaur S, Holmes T, Backx M.","TRUE","2021 TRUE"
"2294",32865204,"10.1093/cid/ciaa1301",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Dzinamarira T, Mukwenha S, Eghtessadi R, Cuadros DF, Mhlanga G, Musuka G.","TRUE","2021 TRUE"
"2295",32877508,"10.1093/cid/ciaa1311",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Sharma M, Creutzfeldt CJ, Lewis A, Patel PV, Hartog C, Jannotta GE, Blissitt P, Kross EK, Kassebaum N, Greer DM, Curtis JR, Wahlster S.","TRUE","2021 TRUE"
"2297",32877923,"10.1093/cid/ciaa1312",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Brouwer AF, Myers JL, Martin ET, Konopka KE, Lauring AS, Eisenberg MC, Lephart PR, Nguyen T, Jaworski A, Schmidt CJ.","TRUE","2021 TRUE"
"2299",32887980,"10.1093/cid/ciaa1327",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Riley ED, Hickey MD, Imbert E, Clemenzi-Allen AA, Gandhi M.","TRUE","2021 TRUE"
"2300",32888003,"10.1093/cid/ciaa1338",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Prebensen C, Myhre PL, Jonassen C, Rangberg A, Blomfeldt A, Svensson M, Omland T, Berdal JE.","TRUE","2021 TRUE"
"2301",32888007,"10.1093/cid/ciaa1328",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Nolen LD, Seeman S, Bruden D, Klejka J, Desnoyers C, Tiesinga J, Singleton R.","TRUE","2021 TRUE"
"2302",32889532,"10.1093/infdis/jiaa565",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Marossy A, Rakowicz S, Bhan A, Noon S, Rees A, Virk M, Nazafi A, Hay E, de Thomasson L, Windle C, Zuckerman M.","TRUE","2021 TRUE"
"2309",32898272,"10.1093/cid/ciaa1340",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Yoon JC, Montgomery MP, Buff AM, Boyd AT, Jamison C, Hernandez A, Schmit K, Shah S, Ajoku S, Holland DP, Prieto J, Smith S, Swancutt MA, Turner K, Andrews T, Flowers K, Wells A, Marchman C, Laney E, Bixler D, Cavanaugh S, Flowers N, Gaffga N, Ko JY, Paulin HN, Weng MK, Mosites E, Morris SB.","TRUE","2021 TRUE"
"2310",32901247,"10.1093/cid/ciaa1358",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Walker J, Fleece ME, Griffin RL, Leal SM, Alsip JA, Stigler WS, Nafziger SD, Marrazzo JM, Lee RA.","TRUE","2021 TRUE"
"2313",32905581,"10.1093/cid/ciaa1339",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Dandachi D, Geiger G, Montgomery MW, Karmen-Tuohy S, Golzy M, Antar AAR, Llibre JM, Camazine M, Díaz-De Santiago A, Carlucci PM, Zacharioudakis IM, Rahimian J, Wanjalla CN, Slim J, Arinze F, Kratz AMP, Jones JL, Patel SM, Kitchell E, Francis A, Ray M, Koren DE, Baddley JW, Hill B, Sax PE, Chow J.","TRUE","2021 TRUE"
"2316",32910817,"10.1093/cid/ciaa1366",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Decker SJ, Goldstein TA, Ford JM, Teng MN, Pugliese RS, Berry GJ, Pettengill M, Silbert S, Hazelton TR, Wilson JW, Shine K, Wang ZX, Hutchinson M, Castagnaro J, Bloom OE, Breining DA, Goldsmith BM, Sinnott JT, O'Donnell DG, Crawford JM, Lockwood CJ, Kim K.","TRUE","2021 TRUE"
"2317",32918071,"10.1093/cid/ciaa1374",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Mourad A, Turner NA, Baker AW, Okeke NL, Narayanasamy S, Rolfe R, Engemann JJ, Cox GM, Stout JE.","TRUE","2021 TRUE"
"2320",32927479,"10.1093/cid/ciaa1385",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Whyler NCA, Sherry NL, Lane CR, Seemann T, Andersson P, Sait M, Graham M, Korman TM, Howden BP, Stuart RL.","TRUE","2021 TRUE"
"2321",32927483,"10.1093/cid/ciaa1389",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Luo YR, Chakraborty I, Yun C, Wu AHB, Lynch KL.","TRUE","2021 TRUE"
"2324",32940646,"10.1093/cid/ciaa1408",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Brahier T, Meuwly JY, Pantet O, Brochu Vez MJ, Gerhard Donnet H, Hartley MA, Hugli O, Boillat-Blanco N.","TRUE","2021 TRUE"
"2327",32945338,"10.1093/cid/ciaa1241",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Bahl P, de Silva C, Bhattacharjee S, Stone H, Doolan C, Chughtai AA, MacIntyre CR.","TRUE","2021 TRUE"
"2329",32945846,"10.1093/cid/ciaa1419",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Ko JY, Danielson ML, Town M, Derado G, Greenlund KJ, Kirley PD, Alden NB, Yousey-Hindes K, Anderson EJ, Ryan PA, Kim S, Lynfield R, Torres SM, Barney GR, Bennett NM, Sutton M, Talbot HK, Hill M, Hall AJ, Fry AM, Garg S, Kim L; COVID-NET Surveillance Team.","TRUE","2021 TRUE"
"2330",32945856,"10.1093/cid/ciaa1420",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Miller J, Fadel RA, Tang A, Perrotta G, Herc E, Soman S, Nair S, Hanna Z, Zervos MJ, Alangaden G, Brar I, Suleyman G.","TRUE","2021 TRUE"
"2332",32948868,"10.1093/cid/ciaa1422",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Roldán-Santiago E, Benito-Berlinches A, Martínez-García L, Quereda C, Rodríguez-Martín E, Pérez-Elías P, López-Pintor JM, Walo-Delgado PE, Moreno-Zamora A, Fernández-Velasco JI, García-Abellás P, Ballester-González R, Villar LM, Pérez-Elías MJ.","TRUE","2021 TRUE"
"2333",32954414,"10.1093/cid/ciaa1433",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lucey M, Macori G, Mullane N, Sutton-Fitzpatrick U, Gonzalez G, Coughlan S, Purcell A, Fenelon L, Fanning S, Schaffer K.","TRUE","2021 TRUE"
"2334",32955081,"10.1093/cid/ciaa1417",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Wang M, Zhao Y, Hu W, Zhao D, Zhang Y, Wang T, Zheng Z, Li X, Zeng S, Liu Z, Lu L, Wan Z, Hu K.","TRUE","2021 TRUE"
"2336",32964913,"10.1093/cid/ciaa1445",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Malgie J, Schoones JW, Pijls BG.","TRUE","2021 TRUE"
"2337",32964918,"10.1093/cid/ciaa1443",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","de Alencar JCG, Moreira CL, Müller AD, Chaves CE, Fukuhara MA, da Silva EA, Miyamoto MFS, Pinto VB, Bueno CG, Lazar Neto F, Gomez Gomez LM, Menezes MCS, Marchini JFM, Marino LO, Brandão Neto RA, Souza HP; COVID Register Group.","TRUE","2021 TRUE"
"2341",32966566,"10.1093/cid/ciaa1368",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","To KK, Hung IF, Chan KH, Yuan S, To WK, Tsang DN, Cheng VC, Chen Z, Kok KH, Yuen KY.","TRUE","2021 TRUE"
"2345",32971532,"10.1093/cid/ciaa1459",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Jackson BR, Gold JAW, Natarajan P, Rossow J, Neblett Fanfair R, da Silva J, Wong KK, Browning SD, Bamrah Morris S, Rogers-Brown J, Hernandez-Romieu AC, Szablewski CM, Oosmanally N, Tobin-D'Angelo M, Drenzek C, Murphy DJ, Hollberg J, Blum JM, Jansen R, Wright DW, Sewell WM, Owens JD, Lefkove B, Brown FW, Burton DC, Uyeki TM, Bialek SR, Patel PR, Bruce BB.","TRUE","2021 TRUE"
"2346",32976596,"10.1093/cid/ciaa1388",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Yokota I, Shane PY, Okada K, Unoki Y, Yang Y, Inao T, Sakamaki K, Iwasaki S, Hayasaka K, Sugita J, Nishida M, Fujisawa S, Teshima T.","TRUE","2021 TRUE"
"2353",32985664,"10.1093/cid/ciaa1463",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Clark KEN, Nevin WD, Mahungu T, Lachmann H, Singh A.","TRUE","2021 TRUE"
"2354",32985671,"10.1093/cid/ciaa1467",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Kanamori H, Weber DJ, Rutala WA.","TRUE","2021 TRUE"
"2355",32986102,"10.1093/cid/ciaa1468",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Bhargava A, Sharma M, Riederer K, Fukushima EA, Szpunar SM, Saravolatz L.","TRUE","2021 TRUE"
"2356",32986118,"10.1093/cid/ciaa1465",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Guerrero-Torres L, Caro-Vega Y, Crabtree-Ramírez B, Sierra-Madero JG.","TRUE","2021 TRUE"
"2357",32986120,"10.1093/cid/ciaa1469",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Salvatore PP, Dawson P, Wadhwa A, Rabold EM, Buono S, Dietrich EA, Reses HE, Vuong J, Pawloski L, Dasu T, Bhattacharyya S, Pevzner E, Hall AJ, Tate JE, Kirking HL.","TRUE","2021 TRUE"
"2360",32986804,"10.1093/cid/ciaa1475",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Yeoh DK, Foley DA, Minney-Smith CA, Martin AC, Mace AO, Sikazwe CT, Le H, Levy A, Blyth CC, Moore HC.","TRUE","2021 TRUE"
"2361",32986807,"10.1093/cid/ciaa1474",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Martinot M, Jary A, Fafi-Kremer S, Leducq V, Delagreverie H, Garnier M, Pacanowski J, Mékinian A, Pirenne F, Tiberghien P, Calvez V, Humbrecht C, Marcelin AG, Lacombe K.","TRUE","2021 TRUE"
"2362",32986818,"10.1093/cid/ciaa1458",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Friedrich F, Ongaratto R, Scotta MC, Veras TN, Stein RT, Lumertz MS, Jones MH, Comaru T, Pinto LA.","TRUE","2021 TRUE"
"2363",32986819,"10.1093/cid/ciaa1487",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Antonio-Villa NE, Bello-Chavolla OY, Vargas-Vázquez A, Fermín-Martínez CA, Márquez-Salinas A, Pisanty-Alatorre J, Bahena-López JP.","TRUE","2021 TRUE"
"2364",32986824,"10.1093/infdis/jiaa609",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Pilotto A, Masciocchi S, Volonghi I, Crabbio M, Magni E, De Giuli V, Caprioli F, Rifino N, Sessa M, Gennuso M, Cotelli MS, Turla M, Balducci U, Mariotto S, Ferrari S, Ciccone A, Fiacco F, Imarisio A, Risi B, Benussi A, Premi E, Focà E, Caccuri F, Leonardi M, Gasparotti R, Castelli F, Zanusso G, Pezzini A, Padovani A; SARS-CoV-2 related encephalopaties (ENCOVID) Study Group.","TRUE","2021 TRUE"
"2369",32997739,"10.1093/cid/ciaa1496",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Hasan Ali O, Bomze D, Risch L, Brugger SD, Paprotny M, Weber M, Thiel S, Kern L, Albrich WC, Kohler P, Kahlert CR, Vernazza P, Bühler PK, Schüpbach RA, Gómez-Mejia A, Popa AM, Bergthaler A, Penninger JM, Flatz L.","TRUE","2021 TRUE"
"2389",33015715,"10.1093/cid/ciaa1248",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lesho E, Reno L, Newhart D, Clifford R, Vasylyeva O, Hanna J, Yu S, Bress J, Walsh E.","TRUE","2021 TRUE"
"2394",33029620,"10.1093/cid/ciaa1249",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Rhee C, Kanjilal S, Baker M, Klompas M.","TRUE","2021 TRUE"
"2399",33033829,"10.1093/cid/ciaa1525",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Wood BR, Young JD, Abdel-Massih RC, McCurdy L, Vento TJ, Dhanireddy S, Moyer KJ, Siddiqui J, Scott JD.","TRUE","2021 TRUE"
"2402",33035296,"10.1093/cid/ciaa1532",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Armstrong WS, Agwu AL, Barrette EP, Ignacio RB, Chang JJ, Colasanti JA, Floris-Moore M, Haddad M, MacLaren L, Weddle A.","TRUE","2021 TRUE"
"2404",33035307,"10.1093/cid/ciaa1535",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Munblit D, Nekliudov NA, Bugaeva P, Blyuss O, Kislova M, Listovskaya E, Gamirova A, Shikhaleva A, Belyaev V, Timashev P, Warner JO, Comberiati P, Apfelbacher C, Bezrukov E, Politov ME, Yavorovskiy A, Bulanova E, Tsareva N, Avdeev S, Kapustina VA, Pigolkin YI, Dankwa EA, Kartsonaki C, Pritchard MG, Fomin V, Svistunov AA, Butnaru D, Glybochko P; Sechenov StopCOVID Research Team.","TRUE","2021 TRUE"
"2409",33038215,"10.1093/cid/ciaa1549",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Michelson KA, Rees CA, Sarathy J, VonAchen P, Wornow M, Monuteaux MC, Neuman MI.","TRUE","2021 TRUE"
"2415",33043972,"10.1093/cid/ciaa1494",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Yuan J, Chen Z, Gong C, Liu H, Li B, Li K, Chen X, Xu C, Jing Q, Liu G, Qin P, Liu Y, Zhong Y, Huang L, Zhu BP, Yang Z.","TRUE","2021 TRUE"
"2420",33045723,"10.1093/cid/ciaa1547",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Zang X, Krebs E, Chen S, Piske M, Armstrong WS, Behrends CN, Del Rio C, Feaster DJ, Marshall BDL, Mehta SH, Mermin J, Metsch LR, Schackman BR, Strathdee SA, Nosyk B; Localized HIV Modeling Study.","TRUE","2021 TRUE"
"2432",33064789,"10.1093/infdis/jiaa656",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Jahrsdörfer B, Kroschel J, Ludwig C, Corman VM, Schwarz T, Körper S, Rojewski M, Lotfi R, Weinstock C, Drosten C, Seifried E, Stamminger T, Groß HJ, Schrezenmeier H.","TRUE","2021 TRUE"
"2440",33070183,"10.1093/cid/ciaa1593",TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Pimenoff VN, Elfström M, Baussano I, Björnstedt M, Dillner J.","TRUE","2021 TRUE"
"2441",33075138,"10.1093/cid/ciaa1589",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Kojima N, Turner F, Slepnev V, Bacelar A, Deming L, Kodeboyina S, Klausner JD.","TRUE","2021 TRUE"
"2454",33079200,"10.1093/cid/ciaa1592",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Xu J, Teng Y, Shang L, Gu X, Fan G, Chen Y, Tian R, Zhang S, Cao B.","TRUE","2021 TRUE"
"2456",33080000,"10.1093/cid/ciaa1584",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Lei H, Wu X, Wang X, Xu M, Xie Y, Du X, Cowling BJ, Li Y, Shu Y.","TRUE","2021 TRUE"
"2461",33086379,"10.1093/cid/ciaa1617",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Du P, Song C, Li R, Song Y, Li J, Ding N, Zhang J, Song R, Han J, Gao G, Yue J, Duan A, Huang Y, An J, Wang J, Zhang F, Chen C, Zeng H.","TRUE","2021 TRUE"
"2465",33090210,"10.1093/cid/ciaa1607",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Aslam A, Singh J, Robilotti E, Chow K, Bist T, Reidy-Lagunes D, Shah M, Korenstein D, Babady NE, Kamboj M.","TRUE","2021 TRUE"
"2471",33098412,"10.1093/cid/ciaa1579",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Basile K, McPhie K, Carter I, Alderson S, Rahman H, Donovan L, Kumar S, Tran T, Ko D, Sivaruban T, Ngo C, Toi C, O'Sullivan MV, Sintchenko V, Chen SC, Maddocks S, Dwyer DE, Kok J.","TRUE","2021 TRUE"
"2473",33098645,"10.1093/cid/ciaa1578",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Santoro F, Monitillo F, Raimondo P, Lopizzo A, Brindicci G, Gilio M, Musaico F, Mazzola M, Vestito D, Benedetto RD, Abumayyaleh M, El-Battrawy I, Santoro CR, Di Martino LFM, Akin I, De Stefano G, Fiorilli R, Cannone M, Saracino A, Angarano S, Carbonara S, Grasso S, Di Biase L, Brunetti ND.","TRUE","2021 TRUE"
"2477",33103195,"10.1093/cid/ciaa1637",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Malsy J, Veletzky L, Heide J, Hennigs A, Gil-Ibanez I, Stein A, Lütgehetmann M, Rosien U, Jasper D, Peine S, Hiller J, Haag F, Schmiedel S, Huber S, Jordan S, Addo MM, Schulze Zur Wiesch J.","TRUE","2021 TRUE"
"2478",33103196,"10.1093/cid/ciaa1630",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Kobayashi T, Trannel A, Holley SA, Alsuhaibani MA, Abosi OJ, Jenn KE, Meacham H, Sheeler LL, Etienne W, Dains A, Casado F, Kukla ME, Ward EK, Ford B, Edmond MB, Wellington M, Diekema DJ, Salinas JL.","TRUE","2021 TRUE"
"2481",33104216,"10.1093/cid/ciaa1653",FALSE,TRUE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Guharoy R, Krenzelok EP.","TRUE","2021 TRUE"
"2483",33105485,"10.1093/cid/ciaa1624",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Fan VS, Dominitz JA, Eastment MC, Locke ER, Green P, Berry K, O'Hare AM, Shah JA, Crothers K, Ioannou GN.","TRUE","2021 TRUE"
"2489",33118015,"10.1093/cid/ciaa1668",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Marquez H, Ramers C, Northrup A, Tam A, Liu J, Rojas S, Klaman S, Khasira M, Madbak J, Matthews E, Norris J, Godino J.","TRUE","2021 TRUE"
"2490",33119065,"10.1093/cid/ciaa1664",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Voeten HACM, Sikkema RS, Damen M, Oude Munnink BB, Arends C, Stobberingh E, Hoogervorst E, Koopmans MPG, Fanoy E.","TRUE","2021 TRUE"
"2502",33128369,"10.1093/infdis/jiaa680",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"J Infect Dis","Henss L, Scholz T, von Rhein C, Wieters I, Borgans F, Eberhardt FJ, Zacharowski K, Ciesek S, Rohde G, Vehreschild M, Stephan C, Wolf T, Hofmann-Winkler H, Scheiblauer H, Schnierle BS.","TRUE","2021 TRUE"
"2520",33141164,"10.1093/cid/ciaa1692",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Vijayan T, Shin M, Adamson PC, Harris C, Seeman T, Norris KC, Goodman-Meza D.","TRUE","2021 TRUE"
"2525",33147319,"10.1093/cid/ciaa1685",TRUE,FALSE,FALSE,"",FALSE,"",FALSE,"",FALSE,"",FALSE,"",TRUE,2021,"Clin Infect Dis","Petersen LR, Sami S, Vuong N, Pathela P, Weiss D, Morgenthau BM, Henseler RA, Daskalakis DC, Atas J, Patel A, Lukacs S, Mackey L, Grohskopf LA, Thornburg N, Akinbami LJ.","TRUE","2021 TRUE"
